Comuna,Tasa,Fecha
Lautaro,24.54228635939724,2020-09-18
Lautaro,34.35920090315614,2020-09-21
Lautaro,88.35223089383007,2020-09-25
Lautaro,105.53183134540815,2020-09-28
Lautaro,83.44377362195063,2020-10-02
Lautaro,103.07760270946841,2020-10-05
Lautaro,117.80297452510676,2020-10-09
Lautaro,110.44028861728759,2020-10-12
Lautaro,115.34874588916705,2020-10-16
Lautaro,132.52834634074512,2020-10-19
Lautaro,73.62685907819171,2020-10-24
Lautaro,83.44377362195063,2020-10-26
Lautaro,120.25720316104648,2020-10-30
Lautaro,103.07760270946841,2020-11-02
Lautaro,213.51789132675597,2020-11-06
Lautaro,215.97211996269573,2020-11-09
Lautaro,206.15520541893682,2020-11-13
Lautaro,166.88754724390125,2020-11-16
Lautaro,144.79948952044373,2020-11-20
Lautaro,130.07411770480536,2020-11-23
Lautaro,159.52486133608207,2020-11-27
Lautaro,203.7009767829971,2020-11-30
Lautaro,220.88057723457518,2020-12-04
Lautaro,179.15869042359986,2020-12-07
Lautaro,206.15520541893682,2020-12-11
Lautaro,193.8840622392382,2020-12-14
Lautaro,181.6129190595396,2020-12-18
Lautaro,179.15869042359986,2020-12-21
Lautaro,208.60943405487654,2020-12-25
Lautaro,186.52137633141905,2020-12-28
Lautaro,184.0671476954793,2021-01-01
Lautaro,112.8945172532273,2021-01-04
Lautaro,112.8945172532273,2021-01-08
Lautaro,76.08108771413144,2021-01-11
Lautaro,166.88754724390125,2021-01-15
Lautaro,149.70794679232318,2021-01-18
Lautaro,230.6974917783341,2021-01-22
Lautaro,279.78206449712854,2021-01-25
Lautaro,230.6974917783341,2021-01-29
Lautaro,230.6974917783341,2021-02-01
Lautaro,206.15520541893682,2021-02-05
Lautaro,193.8840622392382,2021-02-08
Lautaro,181.6129190595396,2021-02-12
Lautaro,161.9790899720218,2021-02-15
Lautaro,188.97560496735875,2021-02-19
Lautaro,137.43680361262457,2021-02-22
Lautaro,107.98605998134786,2021-02-26
Lautaro,90.8064595297698,2021-03-01
Lautaro,147.25371815638343,2021-03-05
Lautaro,152.16217542826288,2021-03-08
Lautaro,169.34177587984098,2021-03-12
Lautaro,181.6129190595396,2021-03-15
Lautaro,230.6974917783341,2021-03-19
Lautaro,159.52486133608207,2021-03-22
Lautaro,198.79251951111766,2021-03-26
Lautaro,269.96514995336963,2021-03-29
Lautaro,346.0462376675011,2021-04-02
Lautaro,375.4969812987778,2021-04-05
Lautaro,333.7750944878025,2021-04-09
Lautaro,409.85618220193396,2021-04-12
Lautaro,549.7472144504983,2021-04-16
Lautaro,468.7576694644873,2021-04-19
Lautaro,591.4691012614735,2021-04-23
Lautaro,714.1805330584597,2021-04-26
Lautaro,591.4691012614735,2021-04-30
Lautaro,508.02532763952286,2021-05-03
Lautaro,505.5710990035832,2021-05-07
Lautaro,476.1203553723065,2021-05-10
Lautaro,422.1273253816326,2021-05-14
Lautaro,424.5815540175723,2021-05-17
Lautaro,353.4089235753203,2021-05-21
Lautaro,321.50395130810386,2021-05-24
Lautaro,311.687036764345,2021-05-28
Lautaro,299.41589358464637,2021-05-31
Lautaro,279.78206449712854,2021-06-04
Lautaro,235.60594905021352,2021-06-07
Lautaro,255.23977813773132,2021-06-11
Lautaro,235.60594905021352,2021-06-14
Lautaro,233.1517204142738,2021-06-18
Lautaro,186.52137633141905,2021-06-21
Lautaro,206.15520541893682,2021-06-25
Lautaro,250.33132086585184,2021-06-28
Lautaro,247.87709222991217,2021-07-02
Lautaro,247.87709222991217,2021-07-05
Lautaro,186.52137633141905,2021-07-09
Lautaro,132.52834634074512,2021-07-12
Lautaro,105.53183134540815,2021-07-16
Lautaro,63.80994453443283,2021-07-19
Lautaro,41.72188681097531,2021-07-23
Lautaro,36.81342953909586,2021-07-26
Lautaro,49.08457271879448,2021-07-30
Lautaro,53.99302999067393,2021-08-02
Lautaro,53.99302999067393,2021-08-06
Lautaro,44.176115446915034,2021-08-09
Lautaro,26.996514995336966,2021-08-13
Lautaro,12.27114317969862,2021-08-16
Loncoche,16.168802295969925,2020-04-13
Loncoche,12.126601721977444,2020-04-15
Loncoche,12.126601721977444,2020-04-17
Loncoche,12.126601721977444,2020-04-20
Loncoche,0.0,2020-04-24
Loncoche,4.042200573992481,2020-04-27
Loncoche,20.21100286996241,2020-05-01
Loncoche,16.168802295969925,2020-05-04
Loncoche,8.084401147984963,2020-05-08
Loncoche,12.126601721977444,2020-05-11
Loncoche,8.084401147984963,2020-05-15
Loncoche,8.084401147984963,2020-05-18
Loncoche,8.084401147984963,2020-05-22
Loncoche,4.042200573992481,2020-05-25
Loncoche,56.59080803589474,2020-05-29
Loncoche,68.71740975787218,2020-06-01
Loncoche,80.84401147984964,2020-06-05
Loncoche,68.71740975787218,2020-06-08
Loncoche,16.168802295969925,2020-06-12
Loncoche,4.042200573992481,2020-06-15
Loncoche,52.54860746190226,2020-06-19
Loncoche,52.54860746190226,2020-06-23
Loncoche,48.506406887909776,2020-06-28
Loncoche,64.6752091838797,2020-07-01
Loncoche,76.80181090585715,2020-07-05
Loncoche,16.168802295969925,2020-07-10
Loncoche,16.168802295969925,2020-07-13
Loncoche,8.084401147984963,2020-07-17
Loncoche,8.084401147984963,2020-07-20
Loncoche,4.042200573992481,2020-07-24
Loncoche,8.084401147984963,2020-07-27
Loncoche,4.042200573992481,2020-07-31
Loncoche,4.042200573992481,2020-08-03
Loncoche,0.0,2020-08-07
Loncoche,0.0,2020-08-10
Loncoche,0.0,2020-08-14
Loncoche,0.0,2020-08-17
Loncoche,0.0,2020-08-21
Loncoche,0.0,2020-08-24
Loncoche,0.0,2020-08-28
Loncoche,0.0,2020-08-31
Loncoche,4.042200573992481,2020-09-04
Loncoche,28.29540401794737,2020-09-07
Loncoche,68.71740975787218,2020-09-11
Loncoche,109.139415497797,2020-09-14
Loncoche,92.97061320182708,2020-09-18
Loncoche,76.80181090585715,2020-09-21
Loncoche,173.8146246816767,2020-09-25
Loncoche,173.8146246816767,2020-09-28
Loncoche,181.89902582966167,2020-10-02
Loncoche,189.98342697764664,2020-10-05
Loncoche,189.98342697764664,2020-10-09
Loncoche,137.43481951574435,2020-10-12
Loncoche,72.75961033186466,2020-10-16
Loncoche,72.75961033186466,2020-10-19
Loncoche,12.126601721977444,2020-10-24
Loncoche,4.042200573992481,2020-10-26
Loncoche,12.126601721977444,2020-10-30
Loncoche,8.084401147984963,2020-11-02
Loncoche,16.168802295969925,2020-11-06
Loncoche,12.126601721977444,2020-11-09
Loncoche,4.042200573992481,2020-11-13
Loncoche,8.084401147984963,2020-11-16
Loncoche,32.33760459193985,2020-11-20
Loncoche,60.63300860988723,2020-11-23
Loncoche,24.253203443954888,2020-11-27
Loncoche,20.21100286996241,2020-11-30
Loncoche,52.54860746190226,2020-12-04
Loncoche,52.54860746190226,2020-12-07
Loncoche,72.75961033186466,2020-12-11
Loncoche,64.6752091838797,2020-12-14
Loncoche,64.6752091838797,2020-12-18
Loncoche,76.80181090585715,2020-12-21
Loncoche,68.71740975787218,2020-12-25
Loncoche,64.6752091838797,2020-12-28
Loncoche,92.97061320182708,2021-01-01
Loncoche,149.56142123772182,2021-01-04
Loncoche,157.6458223857068,2021-01-08
Loncoche,145.51922066372933,2021-01-11
Loncoche,177.85682525566918,2021-01-15
Loncoche,97.01281377581955,2021-01-18
Loncoche,113.18161607178948,2021-01-22
Loncoche,137.43481951574435,2021-01-25
Loncoche,145.51922066372933,2021-01-29
Loncoche,157.6458223857068,2021-02-01
Loncoche,210.19442984760903,2021-02-05
Loncoche,258.7008367355188,2021-02-08
Loncoche,198.0678281256316,2021-02-12
Loncoche,169.7724241076842,2021-02-15
Loncoche,226.36323214357895,2021-02-19
Loncoche,250.61643558753386,2021-02-22
Loncoche,266.7852378835038,2021-02-26
Loncoche,194.0256275516391,2021-03-01
Loncoche,222.32103156958647,2021-03-05
Loncoche,157.6458223857068,2021-03-08
Loncoche,210.19442984760903,2021-03-12
Loncoche,185.94122640365416,2021-03-15
Loncoche,238.4898338655564,2021-03-19
Loncoche,303.1650430494361,2021-03-22
Loncoche,189.98342697764664,2021-03-26
Loncoche,181.89902582966167,2021-03-29
Loncoche,149.56142123772182,2021-04-02
Loncoche,177.85682525566918,2021-04-05
Loncoche,206.15222927361657,2021-04-09
Loncoche,169.7724241076842,2021-04-12
Loncoche,206.15222927361657,2021-04-16
Loncoche,194.0256275516391,2021-04-19
Loncoche,250.61643558753386,2021-04-23
Loncoche,226.36323214357895,2021-04-26
Loncoche,230.40543271757144,2021-04-30
Loncoche,157.6458223857068,2021-05-03
Loncoche,202.11002869962405,2021-05-07
Loncoche,202.11002869962405,2021-05-10
Loncoche,274.8696390314887,2021-05-14
Loncoche,282.9540401794737,2021-05-17
Loncoche,384.0090545292857,2021-05-21
Loncoche,307.2072436234286,2021-05-24
Loncoche,291.03844132745866,2021-05-28
Loncoche,315.2916447714136,2021-05-31
Loncoche,335.502647641376,2021-06-04
Loncoche,234.44763329156393,2021-06-07
Loncoche,311.24944419742104,2021-06-11
Loncoche,250.61643558753386,2021-06-14
Loncoche,226.36323214357895,2021-06-18
Loncoche,254.65863616152635,2021-06-21
Loncoche,331.4604470673835,2021-06-25
Loncoche,234.44763329156393,2021-06-28
Loncoche,198.0678281256316,2021-07-02
Loncoche,125.30821779376693,2021-07-05
Loncoche,177.85682525566918,2021-07-09
Loncoche,161.68802295969928,2021-07-12
Loncoche,117.22381664578197,2021-07-16
Loncoche,97.01281377581955,2021-07-19
Loncoche,60.63300860988723,2021-07-23
Loncoche,36.37980516593233,2021-07-26
Loncoche,72.75961033186466,2021-07-30
Loncoche,72.75961033186466,2021-08-02
Loncoche,44.464206313917295,2021-08-06
Loncoche,24.253203443954888,2021-08-09
Loncoche,16.168802295969925,2021-08-13
Loncoche,4.042200573992481,2021-08-16
Lonquimay,0.0,2020-04-13
Lonquimay,0.0,2020-04-15
Lonquimay,0.0,2020-04-17
Lonquimay,0.0,2020-04-20
Lonquimay,0.0,2020-04-24
Lonquimay,0.0,2020-04-27
Lonquimay,0.0,2020-05-01
Lonquimay,0.0,2020-05-04
Lonquimay,45.25296406914653,2020-05-08
Lonquimay,63.35414969680514,2020-05-11
Lonquimay,117.65770657978098,2020-05-15
Lonquimay,153.8600778350982,2020-05-18
Lonquimay,298.66956285636707,2020-05-22
Lonquimay,244.36600597339125,2020-05-25
Lonquimay,199.11304190424474,2020-05-29
Lonquimay,45.25296406914653,2020-06-01
Lonquimay,18.101185627658612,2020-06-05
Lonquimay,0.0,2020-06-08
Lonquimay,0.0,2020-06-12
Lonquimay,0.0,2020-06-15
Lonquimay,0.0,2020-06-19
Lonquimay,27.151778441487917,2020-06-23
Lonquimay,27.151778441487917,2020-06-28
Lonquimay,27.151778441487917,2020-07-01
Lonquimay,0.0,2020-07-05
Lonquimay,0.0,2020-07-10
Lonquimay,0.0,2020-07-13
Lonquimay,0.0,2020-07-17
Lonquimay,0.0,2020-07-20
Lonquimay,0.0,2020-07-24
Lonquimay,0.0,2020-07-27
Lonquimay,0.0,2020-07-31
Lonquimay,0.0,2020-08-03
Lonquimay,0.0,2020-08-07
Lonquimay,0.0,2020-08-10
Lonquimay,0.0,2020-08-14
Lonquimay,0.0,2020-08-17
Lonquimay,0.0,2020-08-21
Lonquimay,0.0,2020-08-24
Lonquimay,9.050592813829306,2020-08-28
Lonquimay,9.050592813829306,2020-08-31
Lonquimay,9.050592813829306,2020-09-04
Lonquimay,9.050592813829306,2020-09-07
Lonquimay,63.35414969680514,2020-09-11
Lonquimay,199.11304190424474,2020-09-14
Lonquimay,235.31541315956196,2020-09-18
Lonquimay,162.9106706489275,2020-09-21
Lonquimay,126.70829939361028,2020-09-25
Lonquimay,217.21422753190333,2020-09-28
Lonquimay,108.60711376595167,2020-10-02
Lonquimay,72.40474251063445,2020-10-05
Lonquimay,99.55652095212237,2020-10-09
Lonquimay,90.50592813829306,2020-10-12
Lonquimay,126.70829939361028,2020-10-16
Lonquimay,99.55652095212237,2020-10-19
Lonquimay,18.101185627658612,2020-10-24
Lonquimay,9.050592813829306,2020-10-26
Lonquimay,0.0,2020-10-30
Lonquimay,0.0,2020-11-02
Lonquimay,0.0,2020-11-06
Lonquimay,18.101185627658612,2020-11-09
Lonquimay,27.151778441487917,2020-11-13
Lonquimay,27.151778441487917,2020-11-16
Lonquimay,27.151778441487917,2020-11-20
Lonquimay,18.101185627658612,2020-11-23
Lonquimay,36.202371255317225,2020-11-27
Lonquimay,9.050592813829306,2020-11-30
Lonquimay,18.101185627658612,2020-12-04
Lonquimay,27.151778441487917,2020-12-07
Lonquimay,99.55652095212237,2020-12-11
Lonquimay,99.55652095212237,2020-12-14
Lonquimay,54.30355688297583,2020-12-18
Lonquimay,36.202371255317225,2020-12-21
Lonquimay,81.45533532446375,2020-12-25
Lonquimay,199.11304190424474,2020-12-28
Lonquimay,235.31541315956196,2021-01-01
Lonquimay,289.6189700425378,2021-01-04
Lonquimay,271.51778441487915,2021-01-08
Lonquimay,190.0624490904154,2021-01-11
Lonquimay,99.55652095212237,2021-01-15
Lonquimay,63.35414969680514,2021-01-18
Lonquimay,18.101185627658612,2021-01-22
Lonquimay,9.050592813829306,2021-01-25
Lonquimay,9.050592813829306,2021-01-29
Lonquimay,45.25296406914653,2021-02-01
Lonquimay,36.202371255317225,2021-02-05
Lonquimay,9.050592813829306,2021-02-08
Lonquimay,27.151778441487917,2021-02-12
Lonquimay,54.30355688297583,2021-02-15
Lonquimay,18.101185627658612,2021-02-19
Lonquimay,126.70829939361028,2021-02-22
Lonquimay,190.0624490904154,2021-02-26
Lonquimay,208.16363471807404,2021-03-01
Lonquimay,199.11304190424474,2021-03-05
Lonquimay,199.11304190424474,2021-03-08
Lonquimay,316.7707484840257,2021-03-12
Lonquimay,461.5802335052946,2021-03-15
Lonquimay,461.5802335052946,2021-03-19
Lonquimay,362.02371255317223,2021-03-22
Lonquimay,208.16363471807404,2021-03-26
Lonquimay,144.8094850212689,2021-03-29
Lonquimay,126.70829939361028,2021-04-02
Lonquimay,153.8600778350982,2021-04-05
Lonquimay,190.0624490904154,2021-04-09
Lonquimay,144.8094850212689,2021-04-12
Lonquimay,54.30355688297583,2021-04-16
Lonquimay,36.202371255317225,2021-04-19
Lonquimay,81.45533532446375,2021-04-23
Lonquimay,117.65770657978098,2021-04-26
Lonquimay,81.45533532446375,2021-04-30
Lonquimay,90.50592813829306,2021-05-03
Lonquimay,171.96126346275682,2021-05-07
Lonquimay,244.36600597339125,2021-05-10
Lonquimay,181.01185627658612,2021-05-14
Lonquimay,253.41659878722055,2021-05-17
Lonquimay,235.31541315956196,2021-05-21
Lonquimay,171.96126346275682,2021-05-24
Lonquimay,126.70829939361028,2021-05-28
Lonquimay,217.21422753190333,2021-05-31
Lonquimay,226.26482034573263,2021-06-04
Lonquimay,416.3272694361481,2021-06-07
Lonquimay,488.7320119467825,2021-06-11
Lonquimay,543.0355688297583,2021-06-14
Lonquimay,434.42845506380667,2021-06-18
Lonquimay,488.7320119467825,2021-06-21
Lonquimay,425.37786224997734,2021-06-25
Lonquimay,543.0355688297583,2021-06-28
Lonquimay,398.2260838084895,2021-07-02
Lonquimay,362.02371255317223,2021-07-05
Lonquimay,443.479047877636,2021-07-09
Lonquimay,407.27667662231875,2021-07-12
Lonquimay,380.1248981808308,2021-07-16
Lonquimay,371.07430536700156,2021-07-19
Lonquimay,479.6814191329532,2021-07-23
Lonquimay,343.92252692551364,2021-07-26
Lonquimay,226.26482034573263,2021-07-30
Lonquimay,226.26482034573263,2021-08-02
Lonquimay,262.4671916010499,2021-08-06
Lonquimay,298.66956285636707,2021-08-09
Lonquimay,117.65770657978098,2021-08-13
Lonquimay,99.55652095212237,2021-08-16
Los Sauces,0.0,2020-04-13
Los Sauces,0.0,2020-04-15
Los Sauces,0.0,2020-04-17
Los Sauces,0.0,2020-04-20
Los Sauces,0.0,2020-04-24
Los Sauces,0.0,2020-04-27
Los Sauces,0.0,2020-05-01
Los Sauces,0.0,2020-05-04
Los Sauces,0.0,2020-05-08
Los Sauces,0.0,2020-05-11
Los Sauces,0.0,2020-05-15
Los Sauces,0.0,2020-05-18
Los Sauces,0.0,2020-05-22
Los Sauces,0.0,2020-05-25
Los Sauces,13.303179459890915,2020-05-29
Los Sauces,13.303179459890915,2020-06-01
Los Sauces,39.909538379672746,2020-06-05
Los Sauces,53.21271783956366,2020-06-08
Los Sauces,39.909538379672746,2020-06-12
Los Sauces,26.60635891978183,2020-06-15
Los Sauces,13.303179459890915,2020-06-19
Los Sauces,13.303179459890915,2020-06-23
Los Sauces,13.303179459890915,2020-06-28
Los Sauces,13.303179459890915,2020-07-01
Los Sauces,119.72861513901822,2020-07-05
Los Sauces,66.51589729945458,2020-07-10
Los Sauces,53.21271783956366,2020-07-13
Los Sauces,26.60635891978183,2020-07-17
Los Sauces,26.60635891978183,2020-07-20
Los Sauces,13.303179459890915,2020-07-24
Los Sauces,26.60635891978183,2020-07-27
Los Sauces,212.85087135825464,2020-07-31
Los Sauces,399.0953837967274,2020-08-03
Los Sauces,359.1858454170547,2020-08-07
Los Sauces,292.6699481176001,2020-08-10
Los Sauces,53.21271783956366,2020-08-14
Los Sauces,0.0,2020-08-17
Los Sauces,0.0,2020-08-21
Los Sauces,0.0,2020-08-24
Los Sauces,13.303179459890915,2020-08-28
Los Sauces,13.303179459890915,2020-08-31
Los Sauces,13.303179459890915,2020-09-04
Los Sauces,0.0,2020-09-07
Los Sauces,0.0,2020-09-11
Los Sauces,39.909538379672746,2020-09-14
Los Sauces,39.909538379672746,2020-09-18
Los Sauces,39.909538379672746,2020-09-21
Los Sauces,53.21271783956366,2020-09-25
Los Sauces,39.909538379672746,2020-09-28
Los Sauces,53.21271783956366,2020-10-02
Los Sauces,39.909538379672746,2020-10-05
Los Sauces,93.12225621923639,2020-10-09
Los Sauces,159.63815351869098,2020-10-12
Los Sauces,119.72861513901822,2020-10-16
Los Sauces,79.81907675934549,2020-10-19
Los Sauces,0.0,2020-10-24
Los Sauces,13.303179459890915,2020-10-26
Los Sauces,26.60635891978183,2020-10-30
Los Sauces,26.60635891978183,2020-11-02
Los Sauces,13.303179459890915,2020-11-06
Los Sauces,26.60635891978183,2020-11-09
Los Sauces,79.81907675934549,2020-11-13
Los Sauces,239.45723027803643,2020-11-16
Los Sauces,319.27630703738197,2020-11-20
Los Sauces,186.24451243847278,2020-11-23
Los Sauces,159.63815351869098,2020-11-27
Los Sauces,172.9413329785819,2020-11-30
Los Sauces,465.611281096182,2020-12-04
Los Sauces,811.4939470533458,2020-12-07
Los Sauces,611.946255154982,2020-12-11
Los Sauces,186.24451243847278,2020-12-14
Los Sauces,133.03179459890916,2020-12-18
Los Sauces,39.909538379672746,2020-12-21
Los Sauces,159.63815351869098,2020-12-25
Los Sauces,345.8826659571638,2020-12-28
Los Sauces,279.3667686577092,2021-01-01
Los Sauces,106.42543567912732,2021-01-04
Los Sauces,106.42543567912732,2021-01-08
Los Sauces,39.909538379672746,2021-01-11
Los Sauces,53.21271783956366,2021-01-15
Los Sauces,93.12225621923639,2021-01-18
Los Sauces,93.12225621923639,2021-01-22
Los Sauces,53.21271783956366,2021-01-25
Los Sauces,26.60635891978183,2021-01-29
Los Sauces,119.72861513901822,2021-02-01
Los Sauces,172.9413329785819,2021-02-05
Los Sauces,239.45723027803643,2021-02-08
Los Sauces,186.24451243847278,2021-02-12
Los Sauces,146.33497405880004,2021-02-15
Los Sauces,66.51589729945458,2021-02-19
Los Sauces,106.42543567912732,2021-02-22
Los Sauces,146.33497405880004,2021-02-26
Los Sauces,266.0635891978183,2021-03-01
Los Sauces,266.0635891978183,2021-03-05
Los Sauces,651.8557935346548,2021-03-08
Los Sauces,798.1907675934548,2021-03-12
Los Sauces,771.584408673673,2021-03-15
Los Sauces,545.4303578555275,2021-03-19
Los Sauces,345.8826659571638,2021-03-22
Los Sauces,305.973127577491,2021-03-26
Los Sauces,359.1858454170547,2021-03-29
Los Sauces,558.7335373154184,2021-04-02
Los Sauces,385.7922043368365,2021-04-05
Los Sauces,266.0635891978183,2021-04-09
Los Sauces,146.33497405880004,2021-04-12
Los Sauces,133.03179459890916,2021-04-16
Los Sauces,146.33497405880004,2021-04-19
Los Sauces,425.7017427165093,2021-04-23
Los Sauces,399.0953837967274,2021-04-26
Los Sauces,492.21764001596387,2021-04-30
Los Sauces,252.76040973792738,2021-05-03
Los Sauces,359.1858454170547,2021-05-07
Los Sauces,598.643075695091,2021-05-10
Los Sauces,851.4034854330185,2021-05-14
Los Sauces,705.0685113742185,2021-05-17
Los Sauces,864.7066648929094,2021-05-21
Los Sauces,665.1589729945457,2021-05-24
Los Sauces,651.8557935346548,2021-05-28
Los Sauces,292.6699481176001,2021-05-31
Los Sauces,332.57948649727285,2021-06-04
Los Sauces,505.52081947585475,2021-06-07
Los Sauces,678.4621524544367,2021-06-11
Los Sauces,585.3398962352002,2021-06-14
Los Sauces,558.7335373154184,2021-06-18
Los Sauces,665.1589729945457,2021-06-21
Los Sauces,665.1589729945457,2021-06-25
Los Sauces,518.8239989357456,2021-06-28
Los Sauces,478.91446055607287,2021-07-02
Los Sauces,345.8826659571638,2021-07-05
Los Sauces,226.15405081814555,2021-07-09
Los Sauces,159.63815351869098,2021-07-12
Los Sauces,39.909538379672746,2021-07-16
Los Sauces,26.60635891978183,2021-07-19
Los Sauces,13.303179459890915,2021-07-23
Los Sauces,13.303179459890915,2021-07-26
Los Sauces,93.12225621923639,2021-07-30
Los Sauces,93.12225621923639,2021-08-02
Los Sauces,26.60635891978183,2021-08-06
Los Sauces,0.0,2021-08-09
Los Sauces,0.0,2021-08-13
Los Sauces,0.0,2021-08-16
Lumaco,0.0,2020-04-13
Lumaco,0.0,2020-04-15
Lumaco,0.0,2020-04-17
Lumaco,0.0,2020-04-20
Lumaco,0.0,2020-04-24
Lumaco,9.950248756218905,2020-04-27
Lumaco,49.75124378109452,2020-05-01
Lumaco,19.90049751243781,2020-05-04
Lumaco,9.950248756218905,2020-05-08
Lumaco,9.950248756218905,2020-05-11
Lumaco,0.0,2020-05-15
Lumaco,0.0,2020-05-18
Lumaco,9.950248756218905,2020-05-22
Lumaco,9.950248756218905,2020-05-25
Lumaco,0.0,2020-05-29
Lumaco,29.850746268656717,2020-06-01
Lumaco,49.75124378109452,2020-06-05
Lumaco,29.850746268656717,2020-06-08
Lumaco,9.950248756218905,2020-06-12
Lumaco,9.950248756218905,2020-06-15
Lumaco,109.45273631840797,2020-06-19
Lumaco,69.65174129353234,2020-06-23
Lumaco,119.40298507462687,2020-06-28
Lumaco,79.60199004975124,2020-07-01
Lumaco,49.75124378109452,2020-07-05
Lumaco,29.850746268656717,2020-07-10
Lumaco,29.850746268656717,2020-07-13
Lumaco,29.850746268656717,2020-07-17
Lumaco,9.950248756218905,2020-07-20
Lumaco,9.950248756218905,2020-07-24
Lumaco,0.0,2020-07-27
Lumaco,0.0,2020-07-31
Lumaco,0.0,2020-08-03
Lumaco,0.0,2020-08-07
Lumaco,0.0,2020-08-10
Lumaco,9.950248756218905,2020-08-14
Lumaco,19.90049751243781,2020-08-17
Lumaco,19.90049751243781,2020-08-21
Lumaco,9.950248756218905,2020-08-24
Lumaco,0.0,2020-08-28
Lumaco,0.0,2020-08-31
Lumaco,9.950248756218905,2020-09-04
Lumaco,0.0,2020-09-07
Lumaco,0.0,2020-09-11
Lumaco,9.950248756218905,2020-09-14
Lumaco,19.90049751243781,2020-09-18
Lumaco,59.701492537313435,2020-09-21
Lumaco,19.90049751243781,2020-09-25
Lumaco,19.90049751243781,2020-09-28
Lumaco,69.65174129353234,2020-10-02
Lumaco,79.60199004975124,2020-10-05
Lumaco,49.75124378109452,2020-10-09
Lumaco,29.850746268656717,2020-10-12
Lumaco,49.75124378109452,2020-10-16
Lumaco,39.80099502487562,2020-10-19
Lumaco,49.75124378109452,2020-10-24
Lumaco,49.75124378109452,2020-10-26
Lumaco,59.701492537313435,2020-10-30
Lumaco,39.80099502487562,2020-11-02
Lumaco,79.60199004975124,2020-11-06
Lumaco,69.65174129353234,2020-11-09
Lumaco,69.65174129353234,2020-11-13
Lumaco,79.60199004975124,2020-11-16
Lumaco,139.30348258706468,2020-11-20
Lumaco,298.5074626865672,2020-11-23
Lumaco,218.90547263681594,2020-11-27
Lumaco,139.30348258706468,2020-11-30
Lumaco,69.65174129353234,2020-12-04
Lumaco,59.701492537313435,2020-12-07
Lumaco,159.20398009950247,2020-12-11
Lumaco,179.1044776119403,2020-12-14
Lumaco,338.3084577114428,2020-12-18
Lumaco,288.55721393034827,2020-12-21
Lumaco,218.90547263681594,2020-12-25
Lumaco,288.55721393034827,2020-12-28
Lumaco,149.2537313432836,2021-01-01
Lumaco,308.4577114427861,2021-01-04
Lumaco,248.75621890547262,2021-01-08
Lumaco,298.5074626865672,2021-01-11
Lumaco,417.910447761194,2021-01-15
Lumaco,228.85572139303483,2021-01-18
Lumaco,169.1542288557214,2021-01-22
Lumaco,109.45273631840797,2021-01-25
Lumaco,109.45273631840797,2021-01-29
Lumaco,119.40298507462687,2021-02-01
Lumaco,129.35323383084577,2021-02-05
Lumaco,149.2537313432836,2021-02-08
Lumaco,169.1542288557214,2021-02-12
Lumaco,308.4577114427861,2021-02-15
Lumaco,149.2537313432836,2021-02-19
Lumaco,179.1044776119403,2021-02-22
Lumaco,228.85572139303483,2021-02-26
Lumaco,278.60696517412936,2021-03-01
Lumaco,258.70646766169153,2021-03-05
Lumaco,268.65671641791045,2021-03-08
Lumaco,328.35820895522386,2021-03-12
Lumaco,636.8159203980099,2021-03-15
Lumaco,726.3681592039801,2021-03-19
Lumaco,597.0149253731344,2021-03-22
Lumaco,517.4129353233831,2021-03-26
Lumaco,547.2636815920398,2021-03-29
Lumaco,527.363184079602,2021-04-02
Lumaco,467.66169154228857,2021-04-05
Lumaco,398.0099502487562,2021-04-09
Lumaco,407.9601990049751,2021-04-12
Lumaco,328.35820895522386,2021-04-16
Lumaco,268.65671641791045,2021-04-19
Lumaco,278.60696517412936,2021-04-23
Lumaco,238.80597014925374,2021-04-26
Lumaco,407.9601990049751,2021-04-30
Lumaco,547.2636815920398,2021-05-03
Lumaco,348.2587064676617,2021-05-07
Lumaco,199.0049751243781,2021-05-10
Lumaco,79.60199004975124,2021-05-14
Lumaco,29.850746268656717,2021-05-17
Lumaco,79.60199004975124,2021-05-21
Lumaco,139.30348258706468,2021-05-24
Lumaco,99.50248756218905,2021-05-28
Lumaco,99.50248756218905,2021-05-31
Lumaco,99.50248756218905,2021-06-04
Lumaco,149.2537313432836,2021-06-07
Lumaco,149.2537313432836,2021-06-11
Lumaco,179.1044776119403,2021-06-14
Lumaco,169.1542288557214,2021-06-18
Lumaco,109.45273631840797,2021-06-21
Lumaco,69.65174129353234,2021-06-25
Lumaco,69.65174129353234,2021-06-28
Lumaco,59.701492537313435,2021-07-02
Lumaco,109.45273631840797,2021-07-05
Lumaco,119.40298507462687,2021-07-09
Lumaco,139.30348258706468,2021-07-12
Lumaco,149.2537313432836,2021-07-16
Lumaco,149.2537313432836,2021-07-19
Lumaco,69.65174129353234,2021-07-23
Lumaco,39.80099502487562,2021-07-26
Lumaco,9.950248756218905,2021-07-30
Lumaco,9.950248756218905,2021-08-02
Lumaco,49.75124378109452,2021-08-06
Lumaco,9.950248756218905,2021-08-09
Lumaco,0.0,2021-08-13
Lumaco,19.90049751243781,2021-08-16
Melipeuco,0.0,2020-04-13
Melipeuco,0.0,2020-04-15
Melipeuco,0.0,2020-04-17
Melipeuco,0.0,2020-04-20
Melipeuco,0.0,2020-04-24
Melipeuco,0.0,2020-04-27
Melipeuco,0.0,2020-05-01
Melipeuco,0.0,2020-05-04
Melipeuco,0.0,2020-05-08
